date,UID,click,url,regionCode,city,k_page,vec
2016-12-17 14:04:58 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p21,1:0:1:0:0
2016-12-17 14:05:56 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,0:0:0:0:0
2016-12-17 14:06:00 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p14,1:1:1:1:0
2016-12-17 14:15:18 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p15,1:0:0:1:1
2016-12-17 14:18:23 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p15,1:0:0:1:0
2016-12-17 14:21:04 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p01,0:0:1:1:0
2016-12-17 14:21:14 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p21,0:0:0:1:0
2016-12-17 16:00:04 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p02,1:0:0:1:1
2016-12-17 16:56:02 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p02,0:1:1:0:1
2016-12-17 19:17:57 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p14,1:1:1:0:1
2016-12-17 19:18:53 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p14,0:0:1:1:1
2016-12-17 19:19:12 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p14,1:0:0:1:1
2016-12-17 19:19:45 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p13,1:1:1:1:1
2016-12-17 19:19:46 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p13,1:1:0:1:0
2016-12-17 19:19:50 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p13,1:1:1:1:0
2016-12-17 19:19:55 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p13,0:0:1:1:1
2016-12-17 19:20:07 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,mitaka,p18,1:0:0:0:0
2016-12-17 19:59:03 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,minato,p02,1:1:0:1:0
2016-12-17 21:40:02 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p01,0:1:1:1:0
2016-12-17 21:40:06 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p21,0:0:0:0:0
2016-12-17 21:40:25 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,0:0:1:1:1
2016-12-17 21:58:20 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p02,0:0:0:0:1
2016-12-17 21:58:31 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p14,0:0:1:1:1
2016-12-17 21:59:02 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p18,0:0:0:1:0
2016-12-17 22:01:35 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p14,1:1:1:1:1
2016-12-17 22:03:29 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p18,1:1:0:0:0
2016-12-17 22:03:41 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p14,1:0:1:0:1
2016-12-17 22:03:43 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p14,0:1:0:1:0
2016-12-17 22:03:46 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p02,0:0:1:1:0
2016-12-17 22:10:14 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,1:0:0:0:1
2016-12-17 22:10:49 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,0:0:1:1:0
2016-12-17 22:11:15 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,0:1:1:0:1
2016-12-17 22:12:01 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,1:0:1:0:1
2016-12-17 22:14:25 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p19,0:0:1:1:1
2016-12-18 02:41:45 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,0:0:1:0:1
2016-12-18 02:42:11 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,0:0:0:1:0
2016-12-18 02:43:30 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p21,0:1:0:1:1
2016-12-18 02:45:41 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p14,0:1:0:1:1
2016-12-18 02:46:24 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p21,0:0:0:1:0
2016-12-18 09:40:46 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p14,0:1:0:0:1
2016-12-18 09:40:56 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p14,1:1:0:0:0
2016-12-18 10:39:05 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p01,1:0:0:0:0
2016-12-18 10:39:09 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,0:1:0:0:1
2016-12-18 10:39:31 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p01,0:1:0:0:0
2016-12-18 10:39:38 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:1:1:1:1
2016-12-18 10:41:31 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p02,1:1:1:1:1
2016-12-18 10:41:50 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p19,0:0:0:0:0
2016-12-18 10:47:42 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p01,0:1:1:0:0
2016-12-18 10:47:51 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p02,0:1:0:1:0
2016-12-18 10:47:56 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:1:1:0:1
2016-12-18 10:50:33 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:1:1:1:0
2016-12-18 10:50:42 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:1:1:1:0
2016-12-18 10:50:49 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:1:0:1:0
2016-12-18 10:51:23 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:0:0:0:0
2016-12-18 10:51:54 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,0:0:0:0:0
2016-12-18 10:54:01 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:1:1:1:0
2016-12-18 10:54:06 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,0:0:0:0:1
2016-12-18 11:32:29 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p01,1:1:0:0:0
2016-12-18 11:32:38 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p14,1:0:0:1:0
2016-12-18 11:33:01 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,1:0:1:1:0
2016-12-18 11:33:24 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,0:0:1:0:1
2016-12-18 11:47:13 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p01,0:1:1:0:1
2016-12-18 11:47:19 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p02,1:0:0:1:1
2016-12-18 11:47:32 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p14,1:0:1:1:0
2016-12-18 11:55:25 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p01,0:1:1:1:1
2016-12-18 11:55:29 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p14,1:0:1:0:1
2016-12-18 11:55:37 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p14,0:0:0:0:1
2016-12-18 11:56:01 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,0:1:0:1:0
2016-12-18 11:57:21 UTC,f05fa0ec-b66c-4187-8a0c-c55830d3a5bc,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,koto,p18,0:0:1:1:1
2016-12-18 15:56:40 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,setagaya,p01,1:1:0:1:0
2016-12-18 15:56:47 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,setagaya,p19,0:1:0:0:1
2016-12-18 15:57:38 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,setagaya,p19,1:0:1:1:1
2016-12-18 15:58:25 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,setagaya,p21,1:0:1:0:0
2016-12-18 15:59:02 UTC,0d33114c-445d-45ef-92ce-0a4cb0352473,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,setagaya,p20,0:1:1:0:0
2016-12-19 10:56:16 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,0:1:0:0:1
2016-12-19 10:56:39 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p21,0:0:1:1:1
2016-12-19 11:10:50 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,0:0:1:1:1
2016-12-19 11:11:00 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,1:0:1:0:0
2016-12-19 11:49:03 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:1:0:0
2016-12-19 11:49:18 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:1:1:0:0
2016-12-19 11:49:25 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:1:1:0:1
2016-12-19 11:51:31 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,0:1:1:1:0
2016-12-19 11:51:56 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p21,1:0:0:1:0
2016-12-19 11:52:19 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p13,1:0:0:1:0
2016-12-19 12:10:54 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:0:1:1:0
2016-12-19 12:13:08 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:1:0:1:1
2016-12-19 12:13:28 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:0:0:1
2016-12-19 12:13:42 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:0:0:1:0
2016-12-19 12:13:43 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:0:1:0:1
2016-12-19 16:01:03 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p02,0:0:1:1:0
2016-12-19 16:01:16 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p18,0:1:1:1:0
2016-12-19 16:01:34 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p14,1:1:0:1:1
2016-12-19 16:02:04 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p18,0:1:0:1:0
2016-12-19 16:02:09 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p02,1:1:0:1:0
2016-12-19 18:50:51 UTC,567658fb-dc11-4ec3-8990-2ffc10e026f7,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p18,1:1:1:0:0
2016-12-19 18:53:57 UTC,567658fb-dc11-4ec3-8990-2ffc10e026f7,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p13,1:0:1:0:1
2016-12-19 18:54:01 UTC,567658fb-dc11-4ec3-8990-2ffc10e026f7,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p13,1:1:1:0:0
2016-12-19 18:54:07 UTC,567658fb-dc11-4ec3-8990-2ffc10e026f7,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p13,1:1:1:1:0
2016-12-19 21:39:19 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:1:0:0
2016-12-19 21:39:44 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p13,0:1:1:0:1
2016-12-19 21:40:01 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:1:0:0:0
2016-12-19 21:40:31 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,1:0:1:1:1
2016-12-19 22:02:01 UTC,b1ea0fa2-1b40-44f1-aada-990dbc571155,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chofu,p01,0:0:0:0:1
2016-12-19 22:02:13 UTC,b1ea0fa2-1b40-44f1-aada-990dbc571155,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,chofu,p14,0:1:1:0:0
2016-12-19 22:24:57 UTC,567658fb-dc11-4ec3-8990-2ffc10e026f7,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p18,1:1:1:0:0
2016-12-19 22:26:25 UTC,567658fb-dc11-4ec3-8990-2ffc10e026f7,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p21,1:1:1:0:0
2016-12-19 22:46:24 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:1:0:1
2016-12-19 22:46:37 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:1:1:1:1
2016-12-19 22:46:38 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:0:0:0:0
2016-12-19 22:46:50 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p01,0:1:1:1:1
2016-12-19 22:47:38 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,1:0:1:1:0
2016-12-19 22:51:38 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:1:0:1:0
2016-12-19 22:51:47 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:0:1:0:0
2016-12-19 23:01:53 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p02,1:0:0:1:0
2016-12-19 23:02:32 UTC,bf480ab8-3c6f-4ab6-9746-b98538335f78,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,1:1:1:1:0
2016-12-19 23:53:51 UTC,068e5321-b03f-405f-a30c-4288b7166854,,https://passnavi.evidus.com/search_univ/2910/ippan.html,?,?,p18,0:1:0:0:0
2016-12-20 00:01:46 UTC,068e5321-b03f-405f-a30c-4288b7166854,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,?,?,p18,0:1:1:0:0
2016-12-20 01:53:29 UTC,19979a74-73b2-48ef-b780-2dc862d9172d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,fuchu,p21,1:0:0:1:1
2016-12-20 09:27:38 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shibuya,p02,1:1:0:0:0
2016-12-20 11:46:19 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p01,1:1:0:1:0
2016-12-20 11:47:22 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p18,0:1:1:1:1
2016-12-20 12:37:29 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p14,1:0:1:0:1
2016-12-20 12:37:50 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p14,1:0:1:0:1
2016-12-20 12:38:44 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p01,0:1:0:1:0
2016-12-20 12:38:53 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p02,0:1:0:1:0
2016-12-20 15:18:27 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p02,0:1:0:0:0
2016-12-20 15:18:59 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p19,0:1:1:0:1
2016-12-20 15:20:18 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p15,0:0:1:1:1
2016-12-20 15:23:32 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p15,1:1:0:0:0
2016-12-20 15:24:49 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p15,1:0:1:1:0
2016-12-20 15:28:28 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p21,0:0:1:1:0
2016-12-20 15:33:00 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p15,0:1:0:1:1
2016-12-20 15:33:03 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p19,1:0:0:0:1
2016-12-20 15:33:10 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p14,0:1:1:1:0
2016-12-20 15:33:41 UTC,050c572c-89b3-48f8-be99-221cf346161e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p19,1:1:0:0:0
2016-12-20 15:33:49 UTC,050c572c-89b3-48f8-be99-221cf346161e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,6,yamagata,p02,1:0:0:1:1
2016-12-20 18:02:20 UTC,3331556a-a0e1-4773-959f-0ff8e6a5dad5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p02,0:0:0:1:0
2016-12-20 18:02:27 UTC,3331556a-a0e1-4773-959f-0ff8e6a5dad5,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,shinjuku,p19,1:0:1:0:0
2016-12-20 18:39:24 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p01,1:0:1:0:0
2016-12-20 18:39:30 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p14,1:0:1:0:0
2016-12-20 18:39:35 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/ippan.html,13,tachikawa,p14,1:1:0:0:0
2016-12-20 19:05:46 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,,https://passnavi.evidus.com/search_univ/2910/ippan.html,23,nagoya,p01,0:0:0:0:1
2016-12-20 19:47:14 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p18,0:1:0:1:1
2016-12-20 19:47:19 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p19,0:0:1:0:1
2016-12-20 19:49:55 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p01,1:1:1:1:1
2016-12-20 19:50:01 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:0:1:1:0
2016-12-20 19:50:05 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:1:0:0:0
2016-12-20 19:50:17 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,0:0:1:1:0
2016-12-20 19:50:23 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/ippan.html,11,saitama,p14,1:0:0:0:0
2016-12-20 20:32:28 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/trend.html,11,saitama,p01,1:1:0:0:1
2016-12-20 20:32:34 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/trend.html,11,saitama,p18,0:1:0:1:1
